id,listing_url,scrape_id,last_scraped,source,name,description,neighborhood_overview,picture_url,host_id,host_url,host_name,host_since,host_location,host_about,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_thumbnail_url,host_picture_url,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
929139569596813862,https://www.airbnb.com/rooms/929139569596813862,20231218032538,2023-12-18,city scrape,Home in Ottawa · ★4.81 · 1 bedroom · 1 bed · 1 private bath,,,https://a0.muscache.com/pictures/miso/Hosting-929139569596813862/original/2ae29434-ab1a-44a2-949d-2737140a4aa4.jpeg,58779242,https://www.airbnb.com/users/show/58779242,Rym,2016-02-14,"Ottawa, Canada","",within an hour,100%,100%,f,https://a0.muscache.com/im/pictures/user/51512fe2-0eae-4538-9985-a1c970e0f201.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/51512fe2-0eae-4538-9985-a1c970e0f201.jpg?aki_policy=profile_x_medium,Centretown,17,19,"['email', 'phone']",t,t,,Somerset,,45.41138051990856,-75.6965757497412,Private room in home,Private room,2,,1 private bath,,1,[],$63.00,2,90,1,2,1125,1125,2.0,1125.0,,t,8,34,64,154,2023-12-18,16,16,1,2023-07-13,2023-12-03,4.81,4.81,4.94,4.88,4.94,4.88,5.0,STR-826-943,f,7,1,6,0,3.02
929154431059954467,https://www.airbnb.com/rooms/929154431059954467,20231218032538,2023-12-18,city scrape,Home in Ottawa · ★4.76 · 4 bedrooms · 4 beds · 1.5 baths,,,https://a0.muscache.com/pictures/miso/Hosting-929154431059954467/original/8f5f1861-3e90-4543-acf2-b39fbd8c9fab.jpeg,475319012,https://www.airbnb.com/users/show/475319012,Jasmin,2022-08-16,"Ottawa, Canada","My name is Jasmin! 

I consider myself a nature lover who enjoys hiking, biking, travelling, and the simple things life has to offer. Living with respect and care for all sentient beings is my philosophy of life. 

My formal education is in Business/Finance, Tourism, and Events. I have extensive experience in sustainable tourism and particularly in hospitality. As a proud Canadian I wish travellers get to experience and learn the natural attractions my country has to offer and that they make a genuine connection with our diverse culture. 

As a host, I will always give my best to make your guest experience as memorable and great as possible. Feel free to reach me anytime regarding your stay or any advice on tours or activities in the Toronto or Ottawa area, or throughout the country. 
",within an hour,98%,96%,t,https://a0.muscache.com/im/pictures/user/User-475319012/original/f669459a-bef5-4b35-a6e9-24524fe67bb9.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-475319012/original/f669459a-bef5-4b35-a6e9-24524fe67bb9.jpeg?aki_policy=profile_x_medium,Civic Hospital - Experimental Farm - Central Park,18,29,"['email', 'phone']",t,t,,Gloucester-South Nepean,,45.27581976719803,-75.73267133044041,Entire home,Entire home/apt,6,,1.5 baths,,4,[],$150.00,2,365,1,4,365,365,3.7,365.0,,t,0,0,0,0,2023-12-18,16,16,1,2023-07-14,2023-11-25,4.76,4.82,4.88,5.0,5.0,4.88,4.82,STR-835-255,f,12,12,0,0,3.04
929759662885166456,https://www.airbnb.com/rooms/929759662885166456,20231218032538,2023-12-18,previous scrape,Home in Ottawa · 4 bedrooms · 4 beds · 3.5 baths,,,https://a0.muscache.com/pictures/miso/Hosting-929759662885166456/original/c015b944-0bf0-4bc4-a81f-59615e182567.jpeg,466389432,https://www.airbnb.com/users/show/466389432,Andy,2022-06-27,,"",within an hour,100%,N/A,f,https://a0.muscache.com/im/pictures/user/49eb1b81-a575-4270-9d6a-4c142e46fd6d.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/49eb1b81-a575-4270-9d6a-4c142e46fd6d.jpg?aki_policy=profile_x_medium,Centretown,1,1,"['email', 'phone']",t,t,,Somerset,,45.41190739881039,-75.70358251297199,Entire home,Entire home/apt,6,,3.5 baths,,4,[],$350.00,3,30,3,3,30,30,3.0,30.0,,t,0,0,0,0,2023-12-18,0,0,0,,,,,,,,,,STR-828-486,f,1,1,0,0,
930238655508500240,https://www.airbnb.com/rooms/930238655508500240,20231218032538,2023-12-18,city scrape,Rental unit in Ottawa · ★4.68 · 1 bedroom · 1 bed · 1 bath,,,https://a0.muscache.com/pictures/3d256968-80e5-4c1e-a2e6-eec4b3a63095.jpg,41604531,https://www.airbnb.com/users/show/41604531,Sam,2015-08-16,"Ottawa, Canada",Love to travel and good food,within an hour,100%,99%,f,https://a0.muscache.com/im/pictures/user/User-41604531/original/1893103a-8c83-4f09-b946-393a49ff753b.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-41604531/original/1893103a-8c83-4f09-b946-393a49ff753b.jpeg?aki_policy=profile_x_medium,Byward Market - Parliament Hill,39,44,"['email', 'phone']",t,t,,Rideau-Vanier,,45.4295493,-75.6835412,Entire rental unit,Entire home/apt,2,,1 bath,,1,[],$91.00,1,365,1,1,365,365,1.0,365.0,,t,15,40,70,241,2023-12-18,28,28,4,2023-07-18,2023-12-05,4.68,4.86,4.5,4.96,4.96,4.57,4.64,Exempt,f,39,38,1,0,5.45
930671951686138838,https://www.airbnb.com/rooms/930671951686138838,20231218032538,2023-12-18,city scrape,Home in Ottawa · ★4.33 · 3 bedrooms · 3 beds · 1 bath,,,https://a0.muscache.com/pictures/miso/Hosting-930671951686138838/original/e89bdbc7-aaa5-41a9-b813-e15ac06c3926.jpeg,467169322,https://www.airbnb.com/users/show/467169322,Mikhail,2022-07-01,"Toronto, Canada","Hi! I’m Mikhail! I’m from Toronto, I’m passionate about architecture, real estate & design! I try my best to make my places as perfect for you - I aim for the best communication to you so you can have a seamless experience. ",within an hour,96%,99%,f,https://a0.muscache.com/im/pictures/user/User-467169322/original/1c44c093-c7dd-4b33-bb59-b9cc380c515a.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-467169322/original/1c44c093-c7dd-4b33-bb59-b9cc380c515a.jpeg?aki_policy=profile_x_medium,Centretown,2,4,"['email', 'phone']",t,t,,Somerset,,45.40655480228837,-75.70206822980778,Entire home,Entire home/apt,6,,1 bath,,3,[],$109.00,1,365,1,3,365,365,2.7,365.0,,t,0,0,0,0,2023-12-18,20,20,3,2023-07-16,2023-12-03,4.33,4.19,4.38,4.48,4.76,3.86,4.33,STR-835-429,t,2,2,0,0,3.85
930710323250658939,https://www.airbnb.com/rooms/930710323250658939,20231218032538,2023-12-18,previous scrape,Home in Ottawa · ★4.75 · 1 bedroom · 1 bed · 1.5 shared baths,,Quiet and family oriented neighbourhood. Shopping plaza is only 10 mins walking.,https://a0.muscache.com/pictures/miso/Hosting-930710323250658939/original/795d1940-ad9f-4022-8cdf-e64d845c5670.jpeg,522987805,https://www.airbnb.com/users/show/522987805,Victoria,2023-06-30,"Ottawa, Canada","Hi! We are Victoria and Fiodor - a young, busy couple, always on the go! We love renovations and DIY projects… We hope you enjoy your stay at our homes.",within an hour,100%,93%,,https://a0.muscache.com/im/pictures/user/User-522987805/original/85f9bc42-7f4f-49f5-8f38-7b29f67c1f66.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-522987805/original/85f9bc42-7f4f-49f5-8f38-7b29f67c1f66.jpeg?aki_policy=profile_x_medium,,7,7,"['email', 'phone']",t,t,"Ottawa, Ontario, Canada",Gloucester-Southgate,,45.35245320656554,-75.64907259469194,Private room in home,Private room,2,,1.5 shared baths,,1,[],,1,7,1,1,7,7,1.0,7.0,,,0,0,0,0,2023-12-18,24,24,0,2023-07-13,2023-09-07,4.75,4.88,4.96,4.92,4.83,4.5,4.83,STR-835-355,f,3,0,3,0,4.53
931046685699129940,https://www.airbnb.com/rooms/931046685699129940,20231218032538,2023-12-18,city scrape,Home in Ottawa · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,,Ottawa's ( Nepean)  Best and fastest growing community.  It's surrounded by all amenities and shopping and food junctions,https://a0.muscache.com/pictures/1dde7e9a-4c49-4ccc-b246-d75ce05e2860.jpg,219493454,https://www.airbnb.com/users/show/219493454,Krishnakant,2018-10-08,,"",within an hour,100%,82%,,https://a0.muscache.com/defaults/user_pic-50x50.png?v=3,https://a0.muscache.com/defaults/user_pic-225x225.png?v=3,,4,4,"['email', 'phone']",f,t,"Ottawa, Ontario, Canada",Barrhaven,,45.2473949,-75.74304839999999,Private room in home,Private room,2,,1 shared bath,,1,[],$42.00,1,365,1,1,365,365,1.0,365.0,,t,0,0,0,0,2023-12-18,10,10,0,2023-08-05,2023-11-11,5.0,5.0,5.0,5.0,4.82,4.82,4.91,STR-836-254,f,1,0,1,0,2.21
931049672511039772,https://www.airbnb.com/rooms/931049672511039772,20231218032538,2023-12-18,city scrape,Home in Ottawa · ★4.86 · 4 bedrooms · 4 beds · 3.5 baths,,"Tucked away in the serene suburbs of Ottawa, our home promises a tranquil stay within a vibrant, friendly community. While the hustle and bustle of the city centre is easily accessible, you'll enjoy the peace and quiet this suburban neighborhood provides. Nearby, you'll find convenient local amenities such as grocery stores, charming cafes, and a variety of dining options. Spend afternoons exploring the neighborhood's numerous parks and pathways, ideal for relaxing walks or bike rides. Experience suburban living at its finest, providing a perfect balance between convenience and tranquility.",https://a0.muscache.com/pictures/1077e379-9af0-4d61-8f1f-c400e19f6633.jpg,174909121,https://www.airbnb.com/users/show/174909121,Sujeepan,2018-02-23,"Toronto, Canada","",N/A,N/A,N/A,f,https://a0.muscache.com/im/pictures/user/2a7de7a8-90bb-4be4-a004-c3a7cad7a90f.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/2a7de7a8-90bb-4be4-a004-c3a7cad7a90f.jpg?aki_policy=profile_x_medium,,1,1,"['email', 'phone']",t,t,"Ottawa, Ontario, Canada",Barrhaven,,45.2533,-75.75043,Entire home,Entire home/apt,8,,3.5 baths,,4,[],$204.00,2,28,1,2,28,28,2.0,28.0,,t,0,0,0,0,2023-12-18,13,13,2,2023-09-04,2023-12-10,4.86,4.86,4.86,4.93,4.86,4.86,4.93,STR-835-616,f,1,1,0,0,3.68
932127443736251429,https://www.airbnb.com/rooms/932127443736251429,20231218032538,2023-12-18,city scrape,Home in Ottawa · 1 bedroom · 1 bed · 1.5 baths,,,https://a0.muscache.com/pictures/96c81188-611b-41e1-a518-2e7c8e7e5abd.jpg,107026767,https://www.airbnb.com/users/show/107026767,Amr,2016-12-12,"Ottawa, Canada","",within an hour,100%,0%,f,https://a0.muscache.com/im/pictures/user/User-107026767/original/1b057f58-4ac5-4127-9072-6fb2fb2c8220.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-107026767/original/1b057f58-4ac5-4127-9072-6fb2fb2c8220.jpeg?aki_policy=profile_x_medium,,1,2,"['email', 'phone']",t,t,,Gloucester-South Nepean,,45.32559627296037,-75.60703273255356,Private room in home,Private room,1,,1.5 baths,,1,[],$41.00,30,365,30,30,365,365,30.0,365.0,,t,16,46,76,255,2023-12-18,0,0,0,,,,,,,,,,,f,1,0,1,0,
932561208145360741,https://www.airbnb.com/rooms/932561208145360741,20231218032538,2023-12-18,city scrape,Home in Ottawa · 5 bedrooms · 6 beds · 2.5 baths,,,https://a0.muscache.com/pictures/miso/Hosting-932561208145360741/original/858d8ee6-d8e1-47e2-9302-cf9fc6c6ac8a.jpeg,85297148,https://www.airbnb.com/users/show/85297148,Short And Suite,2016-07-22,"Ottawa, Canada",Hi we’re Gen and Ben and were the team behind Short and Suite :) An Ottawa based Airbnb property management company! We love hosting so much we made a career out of it. Together we’re the boss babes and dudes behind Short and Suite. You will see us around the property. Often with our dog Gerry (King Charles spaniel)! We cant wait to host you soon!,within an hour,100%,98%,f,https://a0.muscache.com/im/pictures/user/d0ce7ac2-b883-4365-85d3-a37b08598aef.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/d0ce7ac2-b883-4365-85d3-a37b08598aef.jpg?aki_policy=profile_x_medium,Centretown,79,860,"['email', 'phone', 'work_email']",t,t,,Rideau-Goulbourn,,45.26581729369592,-75.82250608528764,Entire home,Entire home/apt,9,,2.5 baths,,6,[],$199.00,30,365,30,30,365,365,30.0,365.0,,t,0,20,50,279,2023-12-18,0,0,0,,,,,,,,,,STR-831-662,t,62,61,1,0,
932672395217874966,https://www.airbnb.com/rooms/932672395217874966,20231218032538,2023-12-18,city scrape,Rental unit in Ottawa · ★4.48 · Studio · 1 bed · 1 bath,,,https://a0.muscache.com/pictures/miso/Hosting-932672395217874966/original/7346473d-c3f3-4a68-91e0-1586df931d18.jpeg,85297148,https://www.airbnb.com/users/show/85297148,Short And Suite,2016-07-22,"Ottawa, Canada",Hi we’re Gen and Ben and were the team behind Short and Suite :) An Ottawa based Airbnb property management company! We love hosting so much we made a career out of it. Together we’re the boss babes and dudes behind Short and Suite. You will see us around the property. Often with our dog Gerry (King Charles spaniel)! We cant wait to host you soon!,within an hour,100%,98%,f,https://a0.muscache.com/im/pictures/user/d0ce7ac2-b883-4365-85d3-a37b08598aef.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/d0ce7ac2-b883-4365-85d3-a37b08598aef.jpg?aki_policy=profile_x_medium,Centretown,79,860,"['email', 'phone', 'work_email']",t,t,,Somerset,,45.41144431130263,-75.69610152746716,Entire rental unit,Entire home/apt,2,,1 bath,,1,[],$87.00,1,365,1,1,365,365,1.0,365.0,,t,0,0,0,0,2023-12-18,24,24,6,2023-07-23,2023-12-15,4.48,4.72,4.72,4.76,4.8,4.56,4.56,STR-830-415,t,62,61,1,0,4.83
932762806416704979,https://www.airbnb.com/rooms/932762806416704979,20231218032538,2023-12-18,city scrape,Serviced apartment in Ottawa · ★4.50 · 1 bedroom · 1 bed · 1 bath,,,https://a0.muscache.com/pictures/prohost-api/Hosting-932762806416704979/original/fdde9ac5-456d-44d5-946c-df4984681f44.jpeg,85297148,https://www.airbnb.com/users/show/85297148,Short And Suite,2016-07-22,"Ottawa, Canada",Hi we’re Gen and Ben and were the team behind Short and Suite :) An Ottawa based Airbnb property management company! We love hosting so much we made a career out of it. Together we’re the boss babes and dudes behind Short and Suite. You will see us around the property. Often with our dog Gerry (King Charles spaniel)! We cant wait to host you soon!,within an hour,100%,98%,f,https://a0.muscache.com/im/pictures/user/d0ce7ac2-b883-4365-85d3-a37b08598aef.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/d0ce7ac2-b883-4365-85d3-a37b08598aef.jpg?aki_policy=profile_x_medium,Centretown,79,860,"['email', 'phone', 'work_email']",t,t,,Somerset,,45.411519064862325,-75.69733178756135,Entire serviced apartment,Entire home/apt,2,,1 bath,,1,[],$88.00,1,365,1,1,365,365,1.0,365.0,,t,16,42,66,229,2023-12-18,32,32,12,2023-08-05,2023-12-17,4.5,4.72,4.75,4.81,4.81,4.47,4.44,STR-830-415,t,62,61,1,0,7.06
933386274565445062,https://www.airbnb.com/rooms/933386274565445062,20231218032538,2023-12-18,city scrape,Home in Ottawa · 1 bedroom · 1 bed · 1 shared bath,,,https://a0.muscache.com/pictures/40e20a3d-deec-4704-bd9e-e7b0ff1cfe52.jpg,57825271,https://www.airbnb.com/users/show/57825271,Lauren,2016-02-08,"Ottawa, Canada",Hello! I am an Ottawa local working a day job. I enjoy travelling and being outdoors.,within an hour,100%,92%,t,https://a0.muscache.com/im/pictures/user/81a8f896-6712-418f-9820-7c94c4b48880.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/81a8f896-6712-418f-9820-7c94c4b48880.jpg?aki_policy=profile_x_medium,Iris,6,11,"['email', 'phone']",t,t,,College,,45.351829410507996,-75.77320154465261,Private room in home,Private room,1,,1 shared bath,,1,[],$44.00,30,365,30,30,365,365,30.0,365.0,,t,30,60,90,269,2023-12-18,1,1,0,2023-08-12,2023-08-12,5.0,5.0,4.0,5.0,5.0,5.0,5.0,,f,6,3,3,0,0.23
933417996761706102,https://www.airbnb.com/rooms/933417996761706102,20231218032538,2023-12-18,city scrape,Rental unit in Ottawa · 1 bedroom · 1 bed · 1 bath,,,https://a0.muscache.com/pictures/miso/Hosting-933417996761706102/original/e8f8f7c1-8754-491e-b562-14965cb62996.jpeg,265378050,https://www.airbnb.com/users/show/265378050,Israa,2019-05-31,"Ottawa, Canada","",N/A,N/A,N/A,f,https://a0.muscache.com/im/pictures/user/57cb0a70-d085-4719-b362-275339f67c79.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/57cb0a70-d085-4719-b362-275339f67c79.jpg?aki_policy=profile_x_medium,Rockcliffe - Manor Park,1,1,"['email', 'phone']",t,f,,Rideau-Rockcliffe,,45.44369847897699,-75.64751869044909,Private room in rental unit,Private room,1,,1 bath,,1,[],$63.00,30,365,30,30,365,365,30.0,365.0,,t,30,60,90,365,2023-12-18,0,0,0,,,,,,,,,,,f,1,0,1,0,
933479616024497126,https://www.airbnb.com/rooms/933479616024497126,20231218032538,2023-12-18,city scrape,Home in Ottawa · ★4.50 · 1 bedroom · 1 bed · 1 private bath,,,https://a0.muscache.com/pictures/874a1d2b-feb0-4484-a0c0-3c92abd1f3ad.jpg,525134980,https://www.airbnb.com/users/show/525134980,Kenneth,2023-07-11,,"",within an hour,100%,100%,f,https://a0.muscache.com/im/pictures/user/User-525134980/original/981a45b2-f4f5-4bec-9e9f-28e5c2453a2d.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-525134980/original/981a45b2-f4f5-4bec-9e9f-28e5c2453a2d.jpeg?aki_policy=profile_x_medium,,1,1,"['email', 'phone']",t,f,,Osgoode,,45.31172127369074,-75.61904924804382,Private room in home,Private room,2,,1 private bath,,1,[],$80.00,1,1125,1,1,1125,1125,1.0,1125.0,,t,0,0,1,49,2023-12-18,10,10,0,2023-07-21,2023-10-08,4.5,4.4,4.4,4.6,4.8,4.6,4.4,Exempt,f,1,0,1,0,1.99
933529740356439019,https://www.airbnb.com/rooms/933529740356439019,20231218032538,2023-12-18,city scrape,Home in Ottawa · 4 bedrooms · 4 beds · 2.5 baths,,,https://a0.muscache.com/pictures/9d550db8-e310-47d3-8f34-bd5b9b93174b.jpg,190001435,https://www.airbnb.com/users/show/190001435,Tejinder,2018-05-16,"Ottawa, Canada","",within an hour,100%,92%,f,https://a0.muscache.com/im/pictures/user/3507536c-f7f9-4c63-ae05-42a830d7c6b5.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/3507536c-f7f9-4c63-ae05-42a830d7c6b5.jpg?aki_policy=profile_x_medium,,5,6,"['email', 'phone']",t,t,,Barrhaven,,45.272293172383215,-75.77820783299559,Entire home,Entire home/apt,8,,2.5 baths,,4,[],$170.00,30,365,30,30,365,365,30.0,365.0,,t,0,24,54,329,2023-12-18,1,1,0,2023-10-05,2023-10-05,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,f,5,1,4,0,0.40
933556569209729529,https://www.airbnb.com/rooms/933556569209729529,20231218032538,2023-12-18,previous scrape,Home in Ottawa · 1 bedroom · 3 beds · 1.5 shared baths,,,https://a0.muscache.com/pictures/miso/Hosting-933556569209729529/original/ad939ee4-f0f4-45b0-993a-adf3841da289.jpeg,177225800,https://www.airbnb.com/users/show/177225800,Anh,2018-03-07,"Ottawa, Canada","",N/A,N/A,67%,f,https://a0.muscache.com/im/pictures/user/1a426e56-171c-434a-8b83-13a17d021524.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/1a426e56-171c-434a-8b83-13a17d021524.jpg?aki_policy=profile_x_medium,Hunt Club Woods - Quinterra - Revelstoke - Riverside South,2,3,"['email', 'phone']",t,t,,River,,45.3450899,-75.6892045,Private room in home,Private room,1,,1.5 shared baths,,3,[],,30,60,30,30,60,60,30.0,60.0,,,0,0,0,0,2023-12-18,1,1,0,2023-08-31,2023-08-31,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,f,1,0,1,0,0.27
933621461497869915,https://www.airbnb.com/rooms/933621461497869915,20231218032538,2023-12-18,city scrape,Home in Ottawa · 3 bedrooms · 2 baths,,"Nepean, Ottawa - K2J 4J7<br /><br />A quick walk brings you to a major transit station. <br /><br />Minutes from convenient shopping and community plazas. Promenade Walking Jogging Path",https://a0.muscache.com/pictures/72c460a2-77d3-4d24-a229-f27a7e48ff70.jpg,432022571,https://www.airbnb.com/users/show/432022571,Shelly,2021-11-15,"Ottawa, Canada","My husband Emmanuel and I have always enjoyed hosting guests over the years and love the opportunity Airbnb allows us to host our homes to travellers and local staycationers. 

We want to cater our homes to couples, families and individuals looking for a nice getaway home that is removed from the hustle and bustle of the inner cities but yet close to all amenities.

As avid travelers ourselves, we know how important it is to have all that you need at your disposal when in a new environment. So, we’ve packed our homes with all the right essentials so that you can feel right at home. And if anything comes up, you can always reach out and we will be quick to respond and resolve any issues or concerns. ",within a few hours,100%,100%,t,https://a0.muscache.com/im/pictures/user/User-432022571/original/6d2b6472-6dc4-4241-b6f4-e6b09896d2dd.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-432022571/original/6d2b6472-6dc4-4241-b6f4-e6b09896d2dd.jpeg?aki_policy=profile_x_medium,,4,4,"['email', 'phone']",t,t,"Ottawa, Ontario, Canada",Barrhaven,,45.2620554,-75.7480941,Entire home,Entire home/apt,6,,2 baths,,,[],$215.00,30,1125,30,30,1125,1125,30.0,1125.0,,t,30,60,90,362,2023-12-18,1,1,0,2023-09-24,2023-09-24,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,t,3,3,0,0,0.35
933634779394598591,https://www.airbnb.com/rooms/933634779394598591,20231218032538,2023-12-18,city scrape,Home in Ottawa · ★4.95 · 3 bedrooms · 3 beds · 1 bath,,"Close proximity to parliament hill - 1.5 km; 15 min walk<br /><br />Take the Somerset bridge to the University of  <br />Ottawa <br /><br />Relax by the water, Rideau Canal is approximately 7 mins walk <br /><br />Walk out to Elgin Street for great food / shopping and nightlife. We are 2 mins walk from Elgin/Waverley intersection",https://a0.muscache.com/pictures/57afe172-7ebc-4b69-9831-cf016c9763d3.jpg,525173100,https://www.airbnb.com/users/show/525173100,Ash,2023-07-12,,"",within an hour,100%,100%,t,https://a0.muscache.com/defaults/user_pic-50x50.png?v=3,https://a0.muscache.com/defaults/user_pic-225x225.png?v=3,Centretown,1,1,"['email', 'phone']",f,t,"Ottawa, Ontario, Canada",Somerset,,45.41589380201396,-75.68498317479197,Entire home,Entire home/apt,6,,1 bath,,3,[],$167.00,1,365,1,1,1125,1125,1.0,1125.0,,t,0,0,0,0,2023-12-18,20,20,5,2023-08-23,2023-12-04,4.95,4.95,4.95,4.95,5.0,4.9,4.81,STR-836-130,t,1,1,0,0,5.08
934033154715581081,https://www.airbnb.com/rooms/934033154715581081,20231218032538,2023-12-18,city scrape,Rental unit in Ottawa · 1 bedroom · 1 bed · 1 bath,,,https://a0.muscache.com/pictures/miso/Hosting-53925008/original/63ac946c-2516-4ab1-9981-27a0c5aac004.jpeg,2601093,https://www.airbnb.com/users/show/2601093,Xenia,2012-06-11,"Ottawa, Canada","Hey there! I like learning, traveling, and meeting new people all around the world. I study and work in business, entrepreneurship, policy, and politics. 

I travel pretty relaxed though I'm often out all day exploring and meeting new as well as old friends. I'll also sit down for a multi-hour long brunch or dinner and likely invite you if you're free and interested! :-)",N/A,N/A,0%,f,https://a0.muscache.com/im/users/2601093/profile_pic/1339388809/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/2601093/profile_pic/1339388809/original.jpg?aki_policy=profile_x_medium,Byward Market - Parliament Hill,1,4,"['email', 'phone', 'work_email']",t,t,,Rideau-Vanier,,45.4319243095212,-75.6938889958798,Private room in rental unit,Private room,1,,1 bath,,1,[],$57.00,30,365,30,30,365,365,30.0,365.0,,t,23,53,83,263,2023-12-18,0,0,0,,,,,,,,,,,f,1,0,1,0,
934741521849976678,https://www.airbnb.com/rooms/934741521849976678,20231218032538,2023-12-18,city scrape,Home in Ottawa · 2 bedrooms · 2 beds · 1 shared bath,,,https://a0.muscache.com/pictures/miso/Hosting-882089181084683193/original/56ce6dd3-672d-4c69-8a15-621137441a17.jpeg,512711434,https://www.airbnb.com/users/show/512711434,Frank,2023-05-01,,"",within an hour,100%,67%,f,https://a0.muscache.com/defaults/user_pic-50x50.png?v=3,https://a0.muscache.com/defaults/user_pic-225x225.png?v=3,Old Ottawa South,2,2,"['email', 'phone']",f,t,,Capital,,45.392169170867206,-75.68976685652522,Shared room in home,Shared room,4,,1 shared bath,,2,[],$111.00,31,365,31,31,365,365,31.0,365.0,,t,30,60,90,365,2023-12-18,1,1,0,2023-08-31,2023-08-31,3.0,3.0,3.0,5.0,5.0,4.0,3.0,,f,2,1,0,1,0.27
934789259975180552,https://www.airbnb.com/rooms/934789259975180552,20231218032538,2023-12-18,city scrape,Home in Ottawa · 4 bedrooms · 4 beds · 2.5 baths,,,https://a0.muscache.com/pictures/miso/Hosting-913739564186199122/original/e82b50ef-0f12-43a9-b102-8b5743fc40d1.jpeg,106390902,https://www.airbnb.com/users/show/106390902,Abby,2016-12-06,"Ottawa, Canada",Business women ,N/A,N/A,100%,f,https://a0.muscache.com/im/pictures/user/c94bd9b4-3102-4caf-befa-169ffea79562.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/c94bd9b4-3102-4caf-befa-169ffea79562.jpg?aki_policy=profile_x_medium,Hunt Club,6,7,"['email', 'phone']",t,t,,Gloucester-Southgate,,45.374549895204304,-75.60507359626769,Entire home,Entire home/apt,6,,2.5 baths,,4,[],$400.00,30,365,30,30,365,365,30.0,365.0,,t,30,60,90,270,2023-12-18,1,1,0,2023-07-23,2023-07-23,2.0,3.0,2.0,1.0,2.0,5.0,1.0,Exempt,t,6,6,0,0,0.20
934870844008808845,https://www.airbnb.com/rooms/934870844008808845,20231218032538,2023-12-18,city scrape,Home in Ottawa · 3 bedrooms · 4 beds · 3.5 baths,,,https://a0.muscache.com/pictures/miso/Hosting-911417563605488548/original/64f5521c-a717-4845-afa7-c4884509a3dc.jpeg,106390902,https://www.airbnb.com/users/show/106390902,Abby,2016-12-06,"Ottawa, Canada",Business women ,N/A,N/A,100%,f,https://a0.muscache.com/im/pictures/user/c94bd9b4-3102-4caf-befa-169ffea79562.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/c94bd9b4-3102-4caf-befa-169ffea79562.jpg?aki_policy=profile_x_medium,Hunt Club,6,7,"['email', 'phone']",t,t,,Gloucester-Southgate,,45.34986168856689,-75.61793967807576,Entire home,Entire home/apt,6,,3.5 baths,,4,[],$320.00,30,365,30,30,365,365,30.0,365.0,,t,29,59,89,269,2023-12-18,0,0,0,,,,,,,,,,Exempt,f,6,6,0,0,
